city,micro_market,market_category,property_type,date,avg_price_sqft,avg_property_price,annual_rent,rental_yield_pct,yoy_price_growth,price_volatility,infra_score,infra_momentum,transaction_count,liquidity_score,zone_type,dominant_buyer,risk_category
Mumbai,Kandivali East,mid,2BHK,2033-12-01,51249.38,33312097.0,1432391.9999999998,4.299915433123288,7.60710606031656,1052.9095984106384,2.46,0.8196721311475308,141,0.932773101405268,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-01-01,51599.08,33539402.0,1442220.0,4.300076668033616,7.662942213597912,1063.5082225599153,2.46,0.0,78,0.40336134114822403,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-02-01,51880.36,33722234.0,1450020.0,4.299893061651846,7.4083060742826445,1081.6632139768637,2.46,0.0,47,0.1428571416566627,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-03-01,52081.44,33852936.0,1455714.0,4.30011151765389,7.160237573109951,1086.3422343675977,2.46,0.0,93,0.5294117602570441,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-04-01,52286.33,33986114.5,1461408.0000000002,4.300014936982573,6.920462278905104,1081.4538312692878,2.46,0.0,89,0.4957983151613587,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-05-01,52554.35,34160327.5,1468896.0,4.300005613236583,6.754035902950628,1081.7017456421966,2.46,0.0,43,0.10924369656097734,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-06-01,52943.84,34413496.0,1479816.0,4.300103657007123,7.198893991749489,1078.2507475654238,2.46,0.0,145,0.9663865465009535,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-07-01,53338.8,34670220.0,1490814.0,4.29998425161421,7.393290365654792,1085.6528677044817,2.46,0.0,116,0.7226890695572348,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-08-01,53754.98,34940737.0,1502436.0,4.299955092532822,7.6453563291908555,1103.147288031889,2.46,0.0,40,0.08403361273921334,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-09-01,54219.31,35242551.5,1515462.0,4.300091609428449,8.151348388410696,1121.7909831717636,2.46,0.0,148,0.9915966303227174,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-10-01,54551.02,35458163.0,1524666.0,4.29990126674075,7.881170371143842,1154.2246017452505,2.46,0.0,118,0.7394957921050774,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-11-01,54957.84,35722596.0,1536054.0,4.299950653082436,7.734466445452082,1214.2196696983374,2.46,0.0,53,0.19327730930019069,Residential,End-user,High
Mumbai,Kandivali East,mid,2BHK,2034-12-01,55155.83,35851289.5,1541591.9999999998,4.2999624880996254,7.622433676270823,1239.817164745785,2.46,0.0,44,0.11764705783489868,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-01-01,13561.4,12205260.0,524880.0,4.300440957423275,0.0,694.5817986101795,0.739,-69.95934959349593,134,0.8739495724878187,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-02-01,13675.51,12307959.0,529200.0,4.299656831811026,0.0,694.5817986101795,0.726,-70.48780487804878,113,0.6974789857354707,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-03-01,13762.06,12385854.0,532548.0,4.299647000521724,0.0,694.5817986101795,0.712,-71.0569105691057,50,0.16806722547842667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-04-01,13825.62,12443058.0,535032.0,4.29984333433148,0.0,694.5817986101795,0.714,-70.97560975609755,140,0.9243697401313468,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-05-01,13857.09,12471381.0,536220.0,4.299604029417432,0.0,694.5817986101795,0.704,-71.38211382113822,132,0.857142849939976,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-06-01,13916.43,12524787.0,538596.0,4.30024079451411,0.0,694.5817986101795,0.807,-67.1951219512195,46,0.13445378038274133,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-07-01,13979.17,12581253.0,540972.0,4.299826098402123,0.0,694.5817986101795,0.715,-70.9349593495935,140,0.9243697401313468,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-08-01,14102.43,12692187.0,545724.0,4.2996845224546405,0.0,694.5817986101795,0.684,-72.1951219512195,148,0.9915966303227174,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-09-01,14145.15,12730635.0,547452.0,4.300272531574426,0.0,694.5817986101795,0.707,-71.26016260162602,44,0.11764705783489868,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-10-01,14216.66,12794994.0,550152.0,4.299744103045301,0.0,694.5817986101795,0.752,-69.4308943089431,45,0.12605041910882,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-11-01,14314.69,12883221.0,553932.0,4.299639042130846,0.0,694.5817986101795,0.766,-68.86178861788618,92,0.5210083989831227,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2015-12-01,14420.32,12978288.0,558036.0,4.29976588591654,0.0,263.29516126911074,0.701,-71.50406504065042,60,0.25210083821764,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-01-01,14565.29,13108761.0,563652.0,4.299811400940181,7.402554308552234,276.85860206315294,0.957,29.499323410013535,38,0.06722689019137067,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-02-01,14585.71,13127139.0,564516.0,4.300373447710122,6.65569327944624,285.00264765915165,0.807,11.157024793388448,81,0.428571424969988,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-03-01,14757.4,13281660.0,571104.0,4.299944434656512,7.232492809942692,308.5914464731038,0.941,32.1629213483146,137,0.8991596563095827,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-04-01,14847.25,13362525.0,574560.0,4.299786155685396,7.389397365181449,328.9956424264684,0.876,22.68907563025211,48,0.15126050293058402,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-05-01,14940.43,13446387.0,578232.0,4.3002778367155425,7.817947346809473,342.10213194462665,0.831,18.03977272727273,129,0.8319327661182121,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-06-01,14968.17,13471353.0,579312.0,4.300325290265945,7.557541697116288,341.887792264129,0.818,1.3630731102849847,38,0.06722689019137067,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-07-01,15013.34,13512006.0,581040.0,4.3001757104015494,7.397935642817144,332.4845837574447,0.855,19.580419580419584,60,0.25210083821764,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-08-01,15048.92,13544028.0,582444.0,4.300375043524718,6.711538366083003,322.8120175880072,0.849,24.122807017543856,60,0.25210083821764,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-09-01,15154.08,13638672.0,586440.0,4.2998321244179785,7.132692124155637,309.94945942357583,0.915,29.420084865629438,31,0.008403361273921333,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-10-01,15269.73,13742757.0,590976.0,4.300272499906678,7.407295384429258,298.39728706800014,0.884,17.553191489361698,74,0.3697478960525387,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-11-01,15357.25,13821525.0,594324.0,4.299988604730665,7.283147591739669,288.3015408505742,0.89,16.18798955613576,114,0.705882347009392,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2016-12-01,15449.15,13904235.0,597888.0,4.300042397154536,7.134585085490475,282.1397581255587,0.893,27.389443651925838,90,0.50420167643528,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-01-01,15521.94,13969746.0,600696.0,4.299977966671692,6.5680120340892545,284.3997752670832,1.019,6.478578892372,62,0.26890756076548267,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-02-01,15671.08,14103972.0,606420.0,4.2996398461369605,7.441324419586026,286.837718923031,1.216,50.68153655514249,38,0.06722689019137067,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-03-01,15748.43,14173587.0,609444.0,4.299857192113754,6.715478336292313,300.6579295213905,1.076,14.346439957492052,79,0.41176470242214536,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-04-01,15851.77,14266593.0,613440.0,4.299835286532671,6.765697351361366,317.9323833523252,1.028,17.351598173515992,118,0.7394957921050774,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-05-01,15932.04,14338836.0,616572.0,4.300014310785059,6.637091435788656,335.06722036123665,1.025,23.34536702767749,48,0.15126050293058402,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-06-01,16014.11,14412699.0,619704.0,4.29970819483568,6.987761362945499,344.04701392088646,0.896,9.535452322738402,144,0.9579831852270321,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-07-01,16118.47,14506623.0,623808.0,4.30016000277942,7.360986962261551,349.03482868996974,1.043,21.988304093567244,138,0.9075630175835041,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-08-01,16179.78,14561802.0,626184.0,4.3001820791135605,7.514559184313563,340.83366146868804,1.037,22.14369846878681,101,0.5966386504484147,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-09-01,16305.59,14675031.0,631044.0,4.3001203881613606,7.598679695501143,338.636563093293,1.174,28.306010928961744,84,0.45378150879175205,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-10-01,16385.16,14746644.0,634068.0,4.2997444028621015,7.304844289977619,337.4437978019484,1.055,19.34389140271493,120,0.7563025146529201,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-11-01,16406.47,14765823.000000002,634932.0,4.300010910329888,6.832082566865827,326.01282758157,0.998,12.134831460674157,97,0.5630252053527294,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2017-12-01,16584.16,14925744.0,641844.0,4.3002479474390025,7.346747232048356,327.2859644334838,1.062,18.92497200447929,115,0.7142857082833134,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-01-01,16718.04,15046236.0,647028.0,4.300264863584488,7.705866663574268,330.6691958832359,1.844,80.96172718351326,38,0.06722689019137067,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-02-01,16814.57,15133113.0,650700.0,4.299842339114233,7.296816811604567,341.6739729658656,1.257,3.3717105263157743,40,0.08403361273921334,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-03-01,16909.28,15218351.999999998,654372.0,4.299887399108656,7.371210971506348,349.4926671359868,1.338,24.34944237918215,123,0.781512598474684,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-04-01,17022.91,15320619.0,658800.0,4.300087352867401,7.388070858964002,360.56511220079597,1.336,29.961089494163428,65,0.2941176445872467,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-05-01,17107.03,15396326.999999998,662040.0,4.299986613690396,7.37501286715323,366.8390370438416,1.459,42.34146341463416,32,0.016806722547842667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-06-01,17166.05,15449445.0,664308.0,4.299882617142557,7.193281424943376,365.39504349176013,1.339,49.44196428571428,94,0.5378151215309653,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-07-01,17239.09,15515181.0,667116.0,4.299762922520852,6.952396846598963,362.3044126511962,1.846,76.98945349952065,58,0.23529411566979735,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-08-01,17238.81,15514929.000000002,667116.0,4.299832761078055,6.545391840927373,342.8228469986461,1.496,44.26229508196722,52,0.18487394802626936,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-09-01,17320.74,15588666.000000002,670356.0,4.30027816363504,6.225779011983024,327.9934855633357,1.425,21.379897785349232,111,0.6806722631876281,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-10-01,17433.73,15690357.0,674676.0,4.299940402885671,6.399510288578192,315.06594928684063,1.378,30.616113744075825,124,0.7899159597486054,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-11-01,17498.16,15748344.0,677160.0,4.299880673167921,6.6540212489341055,285.3418734035443,1.44,44.288577154308605,71,0.3445378122307747,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2018-12-01,17589.02,15830118.0,680724.0,4.300182727633489,6.059155242110537,271.2287310513937,1.455,37.005649717514125,54,0.20168067057411201,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-01-01,17653.78,15888401.999999998,683208.0,4.300042257238959,5.597187230081979,263.42236159858413,1.886,2.2776572668112616,68,0.3193277284090107,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-02-01,17729.81,15956829.000000002,686124.0,4.299876874033055,5.44313651791275,258.5201928269194,1.89,50.357995226730324,41,0.09243697401313468,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-03-01,17811.56,16030404.000000002,689256.0,4.299679533965581,5.3360048446770225,257.6061082865501,1.891,41.3303437967115,32,0.016806722547842667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-04-01,17964.23,16167807.0,695196.0000000001,4.299878146739382,5.529724353826704,274.79102888161424,1.901,42.29041916167664,144,0.9579831852270321,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-05-01,18018.4,16216560.000000002,697355.9999999999,4.3002708342583125,5.3274589452406484,288.15660391325025,1.909,30.843043180260455,105,0.6302520955441,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-06-01,18117.54,16305786.0,701136.0,4.299921512523223,5.542859306596459,301.8978183885378,1.888,41.00074682598953,45,0.12605041910882,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-07-01,18247.47,16422723.000000002,706212.0,4.300212577414841,5.849380680766791,321.5115303873297,1.889,2.329360780065004,122,0.7731092372007627,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-08-01,18415.81,16574229.000000002,712691.9999999999,4.300000923119861,6.827617451552626,340.7899585355649,1.75,16.97860962566844,34,0.03361344509568533,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-09-01,18552.63,16697367.0,717984.0,4.2999833446794336,7.112224997315364,362.65441189054167,1.881,32.00000000000001,101,0.5966386504484147,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-10-01,18654.94,16789446.0,721979.9999999999,4.30020144798107,7.004869296472971,384.6721194407524,1.893,37.37300435413644,133,0.8655462112138974,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-11-01,18671.76,16804584.0,722628.0,4.300183806989807,6.706990906472443,388.7957872743938,1.9,31.944444444444443,138,0.9075630175835041,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2019-12-01,18682.56,16814304.0,723060.0,4.300267201068804,6.217174123401992,381.3902524487544,1.897,30.378006872852236,45,0.12605041910882,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-01-01,18873.2,16985880.0,730403.9999999999,4.300065701629824,6.907415862211952,382.1568346411302,1.934,2.545068928950167,52,0.18487394802626936,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-02-01,18917.56,17025804.0,732132.0000000001,4.300131729461939,6.6991693650411355,371.42075757913574,1.927,1.9576719576719581,115,0.7142857082833134,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-03-01,18961.83,17065647.0,733860.0,4.300217858719332,6.457996941312283,350.60266105045827,1.932,2.1681649920676893,129,0.8319327661182121,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-04-01,19118.22,17206398.0,739908.0000000001,4.300191126579776,6.423821115628114,346.5843914022901,1.944,2.2619673855865274,97,0.5630252053527294,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-05-01,19301.29,17371161.0,746928.0,4.29981622989966,7.119888558362564,347.8376986502984,1.937,1.4667365112624342,69,0.327731089682932,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-06-01,19383.74,17445366.0,750167.9999999999,4.300098948912852,6.988807531265295,343.94879458912067,1.913,1.3241525423728806,75,0.37815125732646004,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-07-01,19467.11,17520399.0,753408.0000000001,4.300176040511407,6.683885492070951,341.16114657984684,1.938,2.5939650608787668,132,0.857142849939976,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-08-01,19457.36,17511624.0,752976.0,4.299863907539358,5.655738194518722,334.5658044618781,1.925,10.000000000000009,146,0.9747899077748747,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-09-01,19475.77,17528193.0,753732.0000000001,4.300112396069578,4.975790494393517,327.52319219766224,1.94,3.1366294524189264,111,0.6806722631876281,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-10-01,19473.32,17525988.0,753624.0,4.300037179073728,4.386934506355966,315.8638895973881,1.941,2.535657686212356,90,0.50420167643528,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-11-01,19624.9,17662410.0,759455.9999999999,4.299843566081864,5.104714285102219,304.6855818362042,1.934,1.7894736842105186,56,0.21848739312195467,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2020-12-01,19702.67,17732403.0,762479.9999999999,4.299924832522698,5.460226007570679,279.95263237206893,1.926,1.5287295730100015,35,0.04201680636960667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-01-01,19927.12,17934408.0,771228.0,4.3002701845525095,5.584214653582853,294.3552137107818,1.955,1.085832471561532,147,0.9831932690487961,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-02-01,19977.18,17979462.0,773064.0,4.299705964505501,5.601250901279009,295.11074757740084,1.968,2.127659574468077,109,0.6638655406397854,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-03-01,20163.62,18147258.0,780300.0,4.299823146835737,6.3379431204688474,303.6650077676284,1.965,1.7080745341615078,130,0.8403361273921334,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-04-01,20278.46,18250614.0,784728.0,4.299734792484242,6.068765816064459,324.04360622677945,1.978,1.7489711934156382,82,0.43697478624390934,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-05-01,20320.34,18288306.0,786348.0,4.299731205284951,5.2796989216782775,346.7776347895671,1.96,1.1874032008260205,32,0.016806722547842667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-06-01,20515.63,18464067.0,793908.0,4.2997460960253235,5.839378778295612,383.8345171366853,1.987,3.8682697334030403,93,0.5294117602570441,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-07-01,20543.49,18489141.0,794988.0,4.299756273155145,5.529223392686444,407.37259442429286,1.989,2.6315789473684292,137,0.8991596563095827,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-08-01,20718.07,18646263.0,801792.0,4.3000144318462095,6.47934766073095,429.3427606582522,1.95,1.298701298701288,74,0.3697478960525387,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-09-01,20804.35,18723915.0,805140.0,4.3000622465974665,6.821707177687952,436.22341515518457,1.98,2.0618556701030855,45,0.12605041910882,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-10-01,20878.48,18790632.0,807948.0,4.299738295124932,7.215821441849668,420.2918914378956,1.976,1.8031942297784598,87,0.47899159261351604,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-11-01,20934.56,18841104.0,810216.0,4.300257564524881,6.673460756487937,402.13871596143775,1.971,1.91313340227508,30,0.0,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2021-12-01,21102.09,18991881.0,816696.0,4.3002375594076225,7.102692173192771,385.0310192808498,1.97,2.2845275181723856,30,0.0,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-01-01,21280.84,19152756.0,823608.0,4.300206194868247,6.7933549855674125,395.73638494847677,2.033,3.9897698209718557,53,0.19327730930019069,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-02-01,21409.62,19268658.0,828576.0,4.300123028806676,7.170381405183313,398.1277476449222,2.057,4.5223577235772305,127,0.8151260435703694,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-03-01,21542.97,19388673.0,833760.0,4.300242724192625,6.840785533550031,413.5841294836281,2.036,3.6132315521628433,149,0.9999999915966388,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-04-01,21687.54,19518786.0,839268.0,4.29979610412246,6.948653891863588,432.81896571424056,2.009,1.5672396359959428,144,0.9579831852270321,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-05-01,21911.04,19719936.0,847908.0,4.299750262881178,7.828117049222616,456.00202571999137,2.026,3.367346938775495,118,0.7394957921050774,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-06-01,22138.53,19924677.0,856764.0,4.300014499607697,7.9105540507408145,501.8224142518816,2.007,1.0065425264217387,80,0.4201680636960667,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-07-01,22124.09,19911681.0,856224.0,4.300109066632797,7.693921529399339,508.07337664125936,2.015,1.3071895424836555,141,0.932773101405268,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-08-01,22313.34,20082006.0,863568.0,4.300207857720987,7.699896756792501,528.102884095789,2.022,3.6923076923076836,131,0.8487394886660548,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-09-01,22374.68,20137212.0,865944.0,4.300217924904401,7.548084895706908,531.7299621534002,2.05,3.535353535353525,122,0.7731092372007627,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-10-01,22513.54,20262186.0,871236.0,4.2998124684079,7.831317222326528,527.9147117986736,2.026,2.530364372469629,82,0.43697478624390934,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-11-01,22625.54,20362986.0,875556.0,4.299742680174705,8.077456607638279,507.68391440203186,2.067,4.87062404870624,141,0.932773101405268,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2022-12-01,22724.64,20452176.0,879444.0,4.300002112244682,7.689048809857213,486.04411719824924,2.074,5.279187817258868,119,0.7478991533789987,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-01-01,22784.51,20506059.0,881712.0,4.299763304104411,7.065839506335259,461.8624422922341,2.164,6.4436792916871655,62,0.26890756076548267,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-02-01,22917.58,20625822.0,886896.0,4.299930446408391,7.043375828249188,437.9739424656856,2.1,2.0904229460379176,51,0.176470586752348,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-03-01,23041.5,20737350.0,891756.0,4.300240869735044,6.956004673450322,413.9765338203799,2.148,5.500982318271119,33,0.025210083821764002,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-04-01,23162.24,20846016.0,896400.0,4.300102235362383,6.7997569111111655,391.92941959985194,2.117,5.375808860129427,95,0.5462184828048867,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-05-01,23362.09,21025881.0,904068.0,4.299786534509541,6.622460640845884,399.7613794466894,2.146,5.9230009871668265,40,0.08403361273921334,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-06-01,23628.19,21265371.0,914436.0,4.300117783037973,6.728811714237581,447.025262004115,2.124,5.829596412556048,64,0.2857142833133254,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-07-01,23835.0,21451500.0,922428.0,4.300062932662051,7.733244621586688,483.978309264773,2.202,9.280397022332497,101,0.5966386504484147,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-08-01,23929.65,21536685.0,926100.0,4.300104681848669,7.243693682792451,517.4075962475802,2.149,6.280909990108818,98,0.5714285666266508,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-09-01,24055.53,21649977.0,930960.0,4.300050757559696,7.512286209232921,537.722897926006,2.134,4.09756097560976,140,0.9243697401313468,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-10-01,24304.34,21873906.0,940572.0,4.299972762066363,7.9543243754647275,572.7105036176155,2.133,5.281342546890433,61,0.26050419949156134,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-11-01,24352.34,21917106.0,942408.0,4.29987426259653,7.632083035366222,586.9929592649905,2.089,1.0643444605708652,57,0.22689075439587603,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2023-12-01,24454.87,22009383.0,946404.0,4.300002412607387,7.613893993480203,589.540580066895,2.126,2.507232401157178,141,0.932773101405268,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-01-01,24618.94,22157046.0,952776.0,4.300103903742404,8.051215496844133,581.8443476561405,2.33,7.670979667282807,89,0.4957983151613587,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-02-01,24742.37,22268133.0,957528.0,4.299992280448477,7.962402662061163,567.0450489961688,2.227,6.047619047619035,114,0.705882347009392,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-03-01,24938.29,22444461.0,965088.0,4.299893857999085,8.232059544734494,552.757198275026,2.272,5.772811918063292,100,0.5882352891744934,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-04-01,25136.93,22623237.0,972756.0,4.299809085675936,8.525470766212596,536.9372646246346,2.198,3.8261691072272175,122,0.7731092372007627,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-05-01,25243.54,22719186.0,976968.0,4.300189276147481,8.053431863330719,518.970872250899,2.258,5.219012115563837,99,0.579831927900572,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-06-01,25546.45,22991805.0,988632.0,4.299932084497063,8.118522832260954,542.2162181851833,2.33,9.698681732580038,73,0.3613445347786174,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-07-01,25718.14,23146326.0,995328.0,4.300155454476879,7.900734214390592,573.3934278164022,2.221,0.862851952770205,126,0.8067226822964481,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-08-01,25880.48,23292432.0,1001592.0,4.300074805413192,8.152354923703431,594.7489064202186,2.33,8.422522103303876,61,0.26050419949156134,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-09-01,26020.6,23418540.0,1006992.0,4.299977709968256,8.168890895357528,606.6942984653151,2.304,7.966260543580139,52,0.18487394802626936,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-10-01,26120.47,23508423.0,1010880.0,4.30007576433349,7.472451422256277,622.0016573325304,2.24,5.016408813877171,55,0.21008403184803334,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-11-01,26250.31,23625279.0,1015848.0,4.299834935282669,7.793789015757824,619.5347323029765,2.266,8.472953566299669,66,0.30252100586116804,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2024-12-01,26449.65,23804685.0,1023624.0,4.300094708247557,8.156984682396606,613.6117398940352,2.235,5.126999059266235,38,0.06722689019137067,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2025-01-01,26699.02,24029118.0,1033236.0,4.299933106158953,8.449104632449655,618.7661031655643,2.35,0.8583690987124415,31,0.008403361273921333,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2025-02-01,26989.71,24290739.0,1044468.0,4.299860947005358,9.08296173729517,632.9810227247985,2.35,5.523125280646624,124,0.7899159597486054,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2025-03-01,27000.76,24300684.0,1044900.0,4.299878966369835,8.27029439468383,623.2665933539993,2.35,3.4330985915492995,40,0.08403361273921334,Residential,End-user,High
Mumbai,Kandivali East,mid,3BHK,2025-04-01,27160.45,24444405.0,1051056.0,4.299781483738303,8.049988602426783,616.2532611139094,2.35,6.915377616014573,107,0.6470588180919428,Residential,End-user,High
