city,micro_market,date,market_category,metro_distance_km,it_park_distance_km,school_count_2km,hospital_count_2km,mall_count_3km,infra_score
Mumbai,Bhandup,2029-04-01,mid,0.2,0.81,10,7,5,2.212
Mumbai,Bhandup,2029-05-01,mid,0.2,0.95,10,7,5,2.168
Mumbai,Bhandup,2029-06-01,mid,0.2,0.78,10,7,5,2.227
Mumbai,Bhandup,2029-07-01,mid,0.2,0.89,10,7,5,2.187
Mumbai,Bhandup,2029-08-01,mid,0.2,0.85,10,7,5,2.2
Mumbai,Bhandup,2029-09-01,mid,0.2,0.93,10,7,5,2.175
Mumbai,Bhandup,2029-10-01,mid,0.2,0.85,10,7,5,2.198
Mumbai,Bhandup,2029-11-01,mid,0.2,0.82,10,7,5,2.209
Mumbai,Bhandup,2029-12-01,mid,0.2,0.9,10,7,5,2.181
Mumbai,Bhandup,2030-01-01,mid,0.2,0.59,11,7,5,2.345
Mumbai,Bhandup,2030-02-01,mid,0.2,0.69,11,7,5,2.286
Mumbai,Bhandup,2030-03-01,mid,0.2,0.58,11,7,5,2.358
Mumbai,Bhandup,2030-04-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Bhandup,2030-05-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Bhandup,2030-06-01,mid,0.2,0.58,11,7,5,2.354
Mumbai,Bhandup,2030-07-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Bhandup,2030-08-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Bhandup,2030-09-01,mid,0.2,0.68,11,7,5,2.292
Mumbai,Bhandup,2030-10-01,mid,0.2,0.63,11,7,5,2.324
Mumbai,Bhandup,2030-11-01,mid,0.2,0.57,11,7,5,2.361
Mumbai,Bhandup,2030-12-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Bhandup,2031-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2031-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2032-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Bhandup,2033-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2033-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Bhandup,2034-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2015-01-01,mid,0.7,2.76,5,4,3,0.739
Mumbai,Kandivali East,2015-02-01,mid,0.72,2.87,5,4,3,0.726
Mumbai,Kandivali East,2015-03-01,mid,0.74,2.91,5,4,3,0.712
Mumbai,Kandivali East,2015-04-01,mid,0.73,2.92,5,4,3,0.714
Mumbai,Kandivali East,2015-05-01,mid,0.76,2.79,5,4,3,0.704
Mumbai,Kandivali East,2015-06-01,mid,0.61,2.68,5,4,3,0.807
Mumbai,Kandivali East,2015-07-01,mid,0.74,2.82,5,4,3,0.715
Mumbai,Kandivali East,2015-08-01,mid,0.81,2.65,5,4,3,0.684
Mumbai,Kandivali East,2015-09-01,mid,0.75,2.8,5,4,3,0.707
Mumbai,Kandivali East,2015-10-01,mid,0.67,2.98,5,4,3,0.752
Mumbai,Kandivali East,2015-11-01,mid,0.65,2.84,5,4,3,0.766
Mumbai,Kandivali East,2015-12-01,mid,0.77,2.72,5,4,3,0.701
Mumbai,Kandivali East,2016-01-01,mid,0.47,2.62,5,4,3,0.957
Mumbai,Kandivali East,2016-02-01,mid,0.62,2.51,5,4,3,0.807
Mumbai,Kandivali East,2016-03-01,mid,0.48,2.58,5,4,3,0.941
Mumbai,Kandivali East,2016-04-01,mid,0.54,2.37,5,4,3,0.876
Mumbai,Kandivali East,2016-05-01,mid,0.59,2.48,5,4,3,0.831
Mumbai,Kandivali East,2016-06-01,mid,0.59,2.79,5,4,3,0.818
Mumbai,Kandivali East,2016-07-01,mid,0.56,2.56,5,4,3,0.855
Mumbai,Kandivali East,2016-08-01,mid,0.57,2.55,5,4,3,0.849
Mumbai,Kandivali East,2016-09-01,mid,0.5,2.59,5,4,3,0.915
Mumbai,Kandivali East,2016-10-01,mid,0.53,2.51,5,4,3,0.884
Mumbai,Kandivali East,2016-11-01,mid,0.52,2.6,5,4,3,0.89
Mumbai,Kandivali East,2016-12-01,mid,0.52,2.59,5,4,3,0.893
Mumbai,Kandivali East,2017-01-01,mid,0.43,2.31,5,4,3,1.019
Mumbai,Kandivali East,2017-02-01,mid,0.34,2.25,5,4,3,1.216
Mumbai,Kandivali East,2017-03-01,mid,0.41,2.17,5,4,3,1.076
Mumbai,Kandivali East,2017-04-01,mid,0.43,2.45,5,4,3,1.028
Mumbai,Kandivali East,2017-05-01,mid,0.43,2.18,5,4,3,1.025
Mumbai,Kandivali East,2017-06-01,mid,0.53,2.25,5,4,3,0.896
Mumbai,Kandivali East,2017-07-01,mid,0.42,2.24,5,4,3,1.043
Mumbai,Kandivali East,2017-08-01,mid,0.42,2.44,5,4,3,1.037
Mumbai,Kandivali East,2017-09-01,mid,0.36,2.26,5,4,3,1.174
Mumbai,Kandivali East,2017-10-01,mid,0.42,2.13,5,4,3,1.055
Mumbai,Kandivali East,2017-11-01,mid,0.45,2.23,5,4,3,0.998
Mumbai,Kandivali East,2017-12-01,mid,0.41,2.2,5,4,3,1.062
Mumbai,Kandivali East,2018-01-01,mid,0.2,2.05,6,4,3,1.844
Mumbai,Kandivali East,2018-02-01,mid,0.34,1.96,6,4,3,1.257
Mumbai,Kandivali East,2018-03-01,mid,0.31,2.19,6,4,3,1.338
Mumbai,Kandivali East,2018-04-01,mid,0.31,2.04,6,4,3,1.336
Mumbai,Kandivali East,2018-05-01,mid,0.27,2.21,6,4,3,1.459
Mumbai,Kandivali East,2018-06-01,mid,0.31,2.06,6,4,3,1.339
Mumbai,Kandivali East,2018-07-01,mid,0.2,2.24,6,4,3,1.846
Mumbai,Kandivali East,2018-08-01,mid,0.27,2.0,6,4,3,1.496
Mumbai,Kandivali East,2018-09-01,mid,0.29,1.85,6,4,3,1.425
Mumbai,Kandivali East,2018-10-01,mid,0.29,2.12,6,4,3,1.378
Mumbai,Kandivali East,2018-11-01,mid,0.28,2.15,6,4,3,1.44
Mumbai,Kandivali East,2018-12-01,mid,0.27,2.12,6,4,3,1.455
Mumbai,Kandivali East,2019-01-01,mid,0.2,1.91,6,5,3,1.886
Mumbai,Kandivali East,2019-02-01,mid,0.2,1.85,6,5,3,1.89
Mumbai,Kandivali East,2019-03-01,mid,0.2,1.84,6,5,3,1.891
Mumbai,Kandivali East,2019-04-01,mid,0.2,1.72,6,5,3,1.901
Mumbai,Kandivali East,2019-05-01,mid,0.2,1.63,6,5,3,1.909
Mumbai,Kandivali East,2019-06-01,mid,0.2,1.88,6,5,3,1.888
Mumbai,Kandivali East,2019-07-01,mid,0.2,1.86,6,5,3,1.889
Mumbai,Kandivali East,2019-08-01,mid,0.22,1.6,6,5,3,1.75
Mumbai,Kandivali East,2019-09-01,mid,0.2,1.99,6,5,3,1.881
Mumbai,Kandivali East,2019-10-01,mid,0.2,1.81,6,5,3,1.893
Mumbai,Kandivali East,2019-11-01,mid,0.2,1.73,6,5,3,1.9
Mumbai,Kandivali East,2019-12-01,mid,0.2,1.76,6,5,3,1.897
Mumbai,Kandivali East,2020-01-01,mid,0.2,1.57,7,5,3,1.934
Mumbai,Kandivali East,2020-02-01,mid,0.2,1.64,7,5,3,1.927
Mumbai,Kandivali East,2020-03-01,mid,0.2,1.59,7,5,3,1.932
Mumbai,Kandivali East,2020-04-01,mid,0.2,1.48,7,5,3,1.944
Mumbai,Kandivali East,2020-05-01,mid,0.2,1.54,7,5,3,1.937
Mumbai,Kandivali East,2020-06-01,mid,0.2,1.81,7,5,3,1.913
Mumbai,Kandivali East,2020-07-01,mid,0.2,1.54,7,5,3,1.938
Mumbai,Kandivali East,2020-08-01,mid,0.2,1.67,7,5,3,1.925
Mumbai,Kandivali East,2020-09-01,mid,0.2,1.51,7,5,3,1.94
Mumbai,Kandivali East,2020-10-01,mid,0.2,1.51,7,5,3,1.941
Mumbai,Kandivali East,2020-11-01,mid,0.2,1.57,7,5,3,1.934
Mumbai,Kandivali East,2020-12-01,mid,0.2,1.65,7,5,3,1.926
Mumbai,Kandivali East,2021-01-01,mid,0.2,1.39,7,5,3,1.955
Mumbai,Kandivali East,2021-02-01,mid,0.2,1.29,7,5,3,1.968
Mumbai,Kandivali East,2021-03-01,mid,0.2,1.31,7,5,3,1.965
Mumbai,Kandivali East,2021-04-01,mid,0.2,1.23,7,5,3,1.978
Mumbai,Kandivali East,2021-05-01,mid,0.2,1.35,7,5,3,1.96
Mumbai,Kandivali East,2021-06-01,mid,0.2,1.18,7,5,3,1.987
Mumbai,Kandivali East,2021-07-01,mid,0.2,1.17,7,5,3,1.989
Mumbai,Kandivali East,2021-08-01,mid,0.2,1.43,7,5,3,1.95
Mumbai,Kandivali East,2021-09-01,mid,0.2,1.22,7,5,3,1.98
Mumbai,Kandivali East,2021-10-01,mid,0.2,1.25,7,5,3,1.976
Mumbai,Kandivali East,2021-11-01,mid,0.2,1.28,7,5,3,1.971
Mumbai,Kandivali East,2021-12-01,mid,0.2,1.28,7,5,3,1.97
Mumbai,Kandivali East,2022-01-01,mid,0.2,1.05,7,5,4,2.033
Mumbai,Kandivali East,2022-02-01,mid,0.2,0.95,7,5,4,2.057
Mumbai,Kandivali East,2022-03-01,mid,0.2,1.04,7,5,4,2.036
Mumbai,Kandivali East,2022-04-01,mid,0.2,1.17,7,5,4,2.009
Mumbai,Kandivali East,2022-05-01,mid,0.2,1.08,7,5,4,2.026
Mumbai,Kandivali East,2022-06-01,mid,0.2,1.18,7,5,4,2.007
Mumbai,Kandivali East,2022-07-01,mid,0.2,1.14,7,5,4,2.015
Mumbai,Kandivali East,2022-08-01,mid,0.2,1.1,7,5,4,2.022
Mumbai,Kandivali East,2022-09-01,mid,0.2,0.98,7,5,4,2.05
Mumbai,Kandivali East,2022-10-01,mid,0.2,1.08,7,5,4,2.026
Mumbai,Kandivali East,2022-11-01,mid,0.2,0.92,7,5,4,2.067
Mumbai,Kandivali East,2022-12-01,mid,0.2,0.9,7,5,4,2.074
Mumbai,Kandivali East,2023-01-01,mid,0.2,0.75,8,6,4,2.164
Mumbai,Kandivali East,2023-02-01,mid,0.2,0.93,8,6,4,2.1
Mumbai,Kandivali East,2023-03-01,mid,0.2,0.79,8,6,4,2.148
Mumbai,Kandivali East,2023-04-01,mid,0.2,0.87,8,6,4,2.117
Mumbai,Kandivali East,2023-05-01,mid,0.2,0.79,8,6,4,2.146
Mumbai,Kandivali East,2023-06-01,mid,0.2,0.85,8,6,4,2.124
Mumbai,Kandivali East,2023-07-01,mid,0.2,0.67,8,6,4,2.202
Mumbai,Kandivali East,2023-08-01,mid,0.2,0.78,8,6,4,2.149
Mumbai,Kandivali East,2023-09-01,mid,0.2,0.82,8,6,4,2.134
Mumbai,Kandivali East,2023-10-01,mid,0.2,0.83,8,6,4,2.133
Mumbai,Kandivali East,2023-11-01,mid,0.2,0.97,8,6,4,2.089
Mumbai,Kandivali East,2023-12-01,mid,0.2,0.84,8,6,4,2.126
Mumbai,Kandivali East,2024-01-01,mid,0.2,0.5,8,6,4,2.33
Mumbai,Kandivali East,2024-02-01,mid,0.2,0.63,8,6,4,2.227
Mumbai,Kandivali East,2024-03-01,mid,0.2,0.57,8,6,4,2.272
Mumbai,Kandivali East,2024-04-01,mid,0.2,0.68,8,6,4,2.198
Mumbai,Kandivali East,2024-05-01,mid,0.2,0.58,8,6,4,2.258
Mumbai,Kandivali East,2024-06-01,mid,0.2,0.5,8,6,4,2.33
Mumbai,Kandivali East,2024-07-01,mid,0.2,0.64,8,6,4,2.221
Mumbai,Kandivali East,2024-08-01,mid,0.2,0.5,8,6,4,2.33
Mumbai,Kandivali East,2024-09-01,mid,0.2,0.53,8,6,4,2.304
Mumbai,Kandivali East,2024-10-01,mid,0.2,0.61,8,6,4,2.24
Mumbai,Kandivali East,2024-11-01,mid,0.2,0.57,8,6,4,2.266
Mumbai,Kandivali East,2024-12-01,mid,0.2,0.62,8,6,4,2.235
Mumbai,Kandivali East,2025-01-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-02-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-03-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-04-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-05-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-06-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-07-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-08-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-09-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-10-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-11-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2025-12-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-01-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-02-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-03-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-04-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-05-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-06-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-07-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-08-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-09-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-10-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-11-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2026-12-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kandivali East,2027-01-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-02-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-03-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-04-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-05-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-06-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-07-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-08-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-09-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-10-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-11-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2027-12-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kandivali East,2028-01-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-02-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-03-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-04-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-05-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-06-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-07-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-08-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-09-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-10-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-11-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2028-12-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kandivali East,2029-01-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-02-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-03-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-04-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-05-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-06-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-07-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-08-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-09-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-10-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-11-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2029-12-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kandivali East,2030-01-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-02-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-03-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-04-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-05-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-06-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-07-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-08-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-09-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-10-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-11-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2030-12-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kandivali East,2031-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2031-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2032-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kandivali East,2033-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2033-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kandivali East,2034-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Borivali East,2015-01-01,mid,1.29,4.16,5,4,3,0.512
Mumbai,Borivali East,2015-02-01,mid,1.29,4.03,5,4,3,0.515
Mumbai,Borivali East,2015-03-01,mid,1.2,3.96,5,4,3,0.534
Mumbai,Borivali East,2015-04-01,mid,1.23,4.04,5,4,3,0.525
Mumbai,Borivali East,2015-05-01,mid,1.28,4.21,5,4,3,0.515
Mumbai,Borivali East,2015-06-01,mid,1.15,4.01,5,4,3,0.544
Mumbai,Borivali East,2015-07-01,mid,1.35,3.88,5,4,3,0.507
Mumbai,Borivali East,2015-08-01,mid,1.21,4.06,5,4,3,0.529
Mumbai,Borivali East,2015-09-01,mid,1.29,3.88,5,4,3,0.516
Mumbai,Borivali East,2015-10-01,mid,1.33,4.07,5,4,3,0.507
Mumbai,Borivali East,2015-11-01,mid,1.18,4.13,5,4,3,0.535
Mumbai,Borivali East,2015-12-01,mid,1.3,4.01,5,4,3,0.513
Mumbai,Borivali East,2016-01-01,mid,1.08,3.65,5,4,3,0.567
Mumbai,Borivali East,2016-02-01,mid,1.08,3.87,5,4,3,0.563
Mumbai,Borivali East,2016-03-01,mid,1.01,3.68,5,4,3,0.584
Mumbai,Borivali East,2016-04-01,mid,1.11,3.84,5,4,3,0.554
Mumbai,Borivali East,2016-05-01,mid,1.13,3.69,5,4,3,0.553
Mumbai,Borivali East,2016-06-01,mid,1.09,3.72,5,4,3,0.561
Mumbai,Borivali East,2016-07-01,mid,1.11,3.82,5,4,3,0.555
Mumbai,Borivali East,2016-08-01,mid,1.09,3.78,5,4,3,0.561
Mumbai,Borivali East,2016-09-01,mid,1.1,3.61,5,4,3,0.562
Mumbai,Borivali East,2016-10-01,mid,1.16,3.87,5,4,3,0.542
Mumbai,Borivali East,2016-11-01,mid,1.01,3.98,5,4,3,0.58
Mumbai,Borivali East,2016-12-01,mid,1.12,3.82,5,4,3,0.553
Mumbai,Borivali East,2017-01-01,mid,0.92,3.53,5,4,3,0.615
Mumbai,Borivali East,2017-02-01,mid,0.98,3.7,5,4,3,0.595
Mumbai,Borivali East,2017-03-01,mid,0.9,3.63,5,4,3,0.624
Mumbai,Borivali East,2017-04-01,mid,0.93,3.66,5,4,3,0.611
Mumbai,Borivali East,2017-05-01,mid,0.88,3.51,5,4,3,0.633
Mumbai,Borivali East,2017-06-01,mid,0.85,3.45,5,4,3,0.647
Mumbai,Borivali East,2017-07-01,mid,0.93,3.56,5,4,3,0.614
Mumbai,Borivali East,2017-08-01,mid,0.87,3.68,5,4,3,0.632
Mumbai,Borivali East,2017-09-01,mid,1.04,3.53,5,4,3,0.579
