city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date,avg_property_price,annual_rent,rental_yield_pct,yoy_price_growth
Mumbai,Kanjurmarg,1BHK,15733.7,56.38,450,37,2016-11-01,7080165.0,304452.0,4.300069278046486,0.0756364451773186
Mumbai,Kanjurmarg,1BHK,15776.5,56.53,450,112,2016-12-01,7099425.0,305262.0,4.299813013025703,0.0735394786802741
Mumbai,Kanjurmarg,1BHK,15928.98,57.08,450,120,2017-01-01,7168041.0,308232.0,4.300087011221057,0.07690165088168932
Mumbai,Kanjurmarg,1BHK,16058.71,57.54,450,47,2017-02-01,7226419.5,310716.0,4.299722704999343,0.07596407358148594
Mumbai,Kanjurmarg,1BHK,16153.69,57.88,450,130,2017-03-01,7269160.5,312552.0,4.299698706611307,0.07745857901336684
Mumbai,Kanjurmarg,1BHK,16285.4,58.36,450,135,2017-04-01,7328430.0,315144.0,4.300293514436244,0.07738525649210382
Mumbai,Kanjurmarg,1BHK,16340.89,58.55,450,65,2017-05-01,7353400.5,316170.0,4.299643409875472,0.07396903930354859
Mumbai,Kanjurmarg,1BHK,16450.64,58.95,450,126,2017-06-01,7402788.0,318330.0,4.300136651218433,0.07946452768210244
Mumbai,Kanjurmarg,1BHK,16532.04,59.24,450,46,2017-07-01,7439418.0,319896.0,4.300013791401424,0.0784960848181755
Mumbai,Kanjurmarg,1BHK,16572.07,59.38,450,39,2017-08-01,7457431.5,320652.0,4.299764603939037,0.07812327193287194
Mumbai,Kanjurmarg,1BHK,16680.58,59.77,450,128,2017-09-01,7506261.000000001,322758.0,4.299850484815275,0.07512877893336523
Mumbai,Kanjurmarg,1BHK,16775.55,60.11,450,43,2017-10-01,7548997.5,324594.0,4.299829215733612,0.0738448145077919
Mumbai,Kanjurmarg,1BHK,16931.01,60.67,450,31,2017-11-01,7618954.499999999,327618.0,4.300038804536765,0.076098438383851
Mumbai,Kanjurmarg,1BHK,17102.78,61.28,450,48,2017-12-01,7696250.999999999,330912.0,4.299651869462158,0.08406680822742674
Mumbai,Kanjurmarg,1BHK,17175.14,61.54,450,30,2018-01-01,7728813.0,332316.0,4.29970294274166,0.07823225341484519
Mumbai,Kanjurmarg,1BHK,17263.56,61.86,450,31,2018-02-01,7768602.000000001,334044.0,4.299924233472122,0.0750278197937444
Mumbai,Kanjurmarg,1BHK,17332.57,62.11,450,123,2018-03-01,7799656.5,335394.0,4.300112447259696,0.0729789911778671
Mumbai,Kanjurmarg,1BHK,17475.84,62.62,450,80,2018-04-01,7864128.0,338148.0,4.299879147440123,0.07309860365726362
Mumbai,Kanjurmarg,1BHK,17591.11,63.03,450,42,2018-05-01,7915999.5,340362.0,4.29967182286962,0.07650868465548699
Mumbai,Kanjurmarg,1BHK,17725.46,63.52,450,77,2018-06-01,7976457.0,343008.0,4.300255113266454,0.07749364158476513
Mumbai,Kanjurmarg,1BHK,17793.13,63.76,450,85,2018-07-01,8006908.5,344304.0,4.300086606459909,0.0762815720261989
Mumbai,Kanjurmarg,1BHK,17869.47,64.03,450,79,2018-08-01,8041261.500000001,345762.0,4.299847729115636,0.07828834901131843
Mumbai,Kanjurmarg,1BHK,18043.23,64.65,450,68,2018-09-01,8119453.5,349110.00000000006,4.299673617196035,0.08169080451638955
Mumbai,Kanjurmarg,1BHK,18220.33,65.29,450,50,2018-10-01,8199148.500000001,352566.00000000006,4.300031887457582,0.08612415092202652
Mumbai,Kanjurmarg,1BHK,18386.28,65.88,450,131,2018-11-01,8273825.999999999,355751.99999999994,4.299727840541969,0.08595293488102596
Mumbai,Kanjurmarg,1BHK,18573.19,66.55,450,70,2018-12-01,8357935.499999999,359370.0,4.2997460317802165,0.08597491168102489
Mumbai,Kanjurmarg,1BHK,18566.64,66.53,450,100,2019-01-01,8354988.0,359262.0,4.29997026925712,0.08101826244211119
Mumbai,Kanjurmarg,1BHK,18789.8,67.33,450,103,2019-02-01,8455410.0,363582.0,4.299992549149007,0.08840818463862599
Mumbai,Kanjurmarg,1BHK,18970.42,67.98,450,121,2019-03-01,8536689.0,367092.0,4.300168367384591,0.09449550759062264
Mumbai,Kanjurmarg,1BHK,18948.58,67.9,450,65,2019-04-01,8526861.0,366660.00000000006,4.300058368489882,0.08427291620889199
Mumbai,Kanjurmarg,1BHK,19067.55,68.33,450,128,2019-05-01,8580397.5,368982.0,4.300290283754336,0.08393103107194477
Mumbai,Kanjurmarg,1BHK,19233.79,68.92,450,66,2019-06-01,8655205.5,372168.0,4.29993256659244,0.08509398345656494
Mumbai,Kanjurmarg,1BHK,19459.59,69.73,450,138,2019-07-01,8756815.5,376542.0,4.299987820915034,0.09365749589869798
Mumbai,Kanjurmarg,1BHK,19570.93,70.13,450,48,2019-08-01,8806918.5,378701.99999999994,4.30005114728835,0.09521603046984595
Mumbai,Kanjurmarg,1BHK,19624.63,70.32,450,66,2019-09-01,8831083.5,379727.99999999994,4.299902724280661,0.08764506133325356
Mumbai,Kanjurmarg,1BHK,19605.85,70.25,450,112,2019-10-01,8822632.5,379350.0,4.29973706827299,0.07604253051399157
Mumbai,Kanjurmarg,1BHK,19678.09,70.51,450,121,2019-11-01,8855140.5,380754.00000000006,4.2998075524606305,0.07025945433225211
Mumbai,Kanjurmarg,1BHK,19902.75,71.32,450,129,2019-12-01,8956237.5,385127.99999999994,4.300109281380713,0.07158490275499263
Mumbai,Kanjurmarg,1BHK,19965.25,71.54,450,30,2020-01-01,8984362.5,386316.00000000006,4.299871025907516,0.07532919257334658
Mumbai,Kanjurmarg,1BHK,20117.13,72.09,450,52,2020-02-01,9052708.5,389286.0,4.300215786247839,0.07064098606690883
Mumbai,Kanjurmarg,1BHK,20178.31,72.31,450,92,2020-03-01,9080239.5,390474.0,4.300261022850774,0.0636722855898817
Mumbai,Kanjurmarg,1BHK,20342.79,72.9,450,90,2020-04-01,9154255.5,393660.0,4.300295092266105,0.07357860061281629
Mumbai,Kanjurmarg,1BHK,20614.36,73.87,450,118,2020-05-01,9276462.0,398898.0,4.300109244235572,0.08112264029725913
Mumbai,Kanjurmarg,1BHK,20820.91,74.61,450,111,2020-06-01,9369409.5,402894.0,4.300100235772596,0.08251727818594246
Mumbai,Kanjurmarg,1BHK,20868.66,74.78,450,54,2020-07-01,9390897.0,403812.0,4.300036514083798,0.0724100559158749
Mumbai,Kanjurmarg,1BHK,21052.59,75.44,450,128,2020-08-01,9473665.5,407376.0,4.300088492674773,0.07570718407352128
Mumbai,Kanjurmarg,1BHK,21159.14,75.82,450,139,2020-09-01,9521613.0,409428.0,4.299985727208195,0.07819306656991731
Mumbai,Kanjurmarg,1BHK,21323.32,76.41,450,102,2020-10-01,9595494.0,412614.0,4.30008085044918,0.08759987452724571
Mumbai,Kanjurmarg,1BHK,21471.67,76.94,450,122,2020-11-01,9662251.5,415476.0,4.299991570287733,0.09114604110459901
Mumbai,Kanjurmarg,1BHK,21604.75,77.42,450,30,2020-12-01,9722137.5,418068.0,4.30016547287055,0.08551582067804708
Mumbai,Kanjurmarg,1BHK,21645.7,77.56,450,32,2021-01-01,9740565.0,418824.0,4.2997916445298605,0.08416874319129497
Mumbai,Kanjurmarg,1BHK,21723.09,77.84,450,51,2021-02-01,9775390.5,420336.0,4.299940754284957,0.07983047283583677
Mumbai,Kanjurmarg,1BHK,21706.28,77.78,450,77,2021-03-01,9767826.0,420012.0,4.299953746104814,0.0757233881330992
Mumbai,Kanjurmarg,1BHK,21830.9,78.23,450,145,2021-04-01,9823905.0,422442.0,4.3001433747577975,0.07315171616086102
Mumbai,Kanjurmarg,1BHK,21981.21,78.77,450,95,2021-05-01,9891544.5,425358.0,4.30021823184438,0.06630572086642506
Mumbai,Kanjurmarg,1BHK,22207.49,79.58,450,110,2021-06-01,9993370.5,429732.0,4.3001707982306865,0.06659555225972369
Mumbai,Kanjurmarg,1BHK,22311.08,79.95,450,80,2021-07-01,10039986.0,431730.0,4.30010559775681,0.06911895636806586
Mumbai,Kanjurmarg,1BHK,22462.34,80.49,450,145,2021-08-01,10108053.0,434646.0,4.299997239824524,0.06696325725243302
Mumbai,Kanjurmarg,1BHK,22537.16,80.76,450,110,2021-09-01,10141722.0,436104.0,4.300098149012564,0.06512646544235734
Mumbai,Kanjurmarg,1BHK,22721.32,81.42,450,38,2021-10-01,10224594.0,439668.0,4.300102282789908,0.06556202317462767
Mumbai,Kanjurmarg,1BHK,22916.34,82.12,450,95,2021-11-01,10312353.0,443448.0,4.300163115052404,0.06728261006246838
Mumbai,Kanjurmarg,1BHK,22945.51,82.22,450,39,2021-12-01,10325479.5,443988.0,4.299926216501617,0.06205857508186852
Mumbai,Kanjurmarg,1BHK,23157.66,82.98,450,112,2022-01-01,10420947.0,448092.0,4.2999163127880795,0.06985036288962698
Mumbai,Kanjurmarg,1BHK,23266.53,83.37,450,88,2022-02-01,10469938.5,450198.0,4.299910644174271,0.0710506654440044
Mumbai,Kanjurmarg,1BHK,23465.57,84.08,450,88,2022-03-01,10559506.5,454032.0,4.299746394398261,0.08104981599795091
Mumbai,Kanjurmarg,1BHK,23661.34,84.79,450,96,2022-04-01,10647603.0,457866.0,4.300179110735064,0.08384629126604937
Mumbai,Kanjurmarg,1BHK,23789.8,85.25,450,64,2022-05-01,10705410.0,460350.0,4.300162254411555,0.08227891003270527
Mumbai,Kanjurmarg,1BHK,23909.8,85.68,450,67,2022-06-01,10759410.0,462672.0,4.300161440078963,0.07665476827863027
Mumbai,Kanjurmarg,1BHK,24099.82,86.36,450,105,2022-07-01,10844919.0,466344.0,4.300115104594142,0.08017272135638431
Mumbai,Kanjurmarg,1BHK,24183.56,86.66,450,117,2022-08-01,10882602.0,467964.0,4.300111315290222,0.07662692310774388
Mumbai,Kanjurmarg,1BHK,24319.87,87.15,450,56,2022-09-01,10943941.5,470610.0,4.3001874598836265,0.07910091599828895
Mumbai,Kanjurmarg,1BHK,24441.01,87.58,450,77,2022-10-01,10998454.5,472932.0,4.299985966210071,0.07568618372524116
Mumbai,Kanjurmarg,1BHK,24629.17,88.25,450,84,2022-11-01,11083126.5,476550.0,4.299779489117985,0.07474273815103105
Mumbai,Kanjurmarg,1BHK,24842.25,89.02,450,149,2022-12-01,11179012.5,480708.0,4.30009359055641,0.08266279546630262
Mumbai,Kanjurmarg,1BHK,24857.46,89.07,450,63,2023-01-01,11185857.0,480978.0,4.299876173993642,0.07340119856669447
Mumbai,Kanjurmarg,1BHK,25012.09,89.63,450,149,2023-02-01,11255440.5,484002.0,4.30016044241005,0.0750245094562878
Mumbai,Kanjurmarg,1BHK,25140.86,90.09,450,83,2023-03-01,11313387.0,486486.0,4.300091564091284,0.07139353529447612
Mumbai,Kanjurmarg,1BHK,25294.34,90.64,450,47,2023-04-01,11382453.0,489456.0,4.3000924317456,0.06901553335525379
Mumbai,Kanjurmarg,1BHK,25308.94,90.69,450,48,2023-05-01,11389023.0,489726.0,4.299982535815407,0.06385677895568698
Mumbai,Kanjurmarg,1BHK,25348.39,90.83,450,115,2023-06-01,11406775.5,490482.0,4.299918061857183,0.06016737906632419
Mumbai,Kanjurmarg,1BHK,25602.36,91.74,450,98,2023-07-01,11521062.0,495396.0,4.299916101484395,0.06234652374996985
Mumbai,Kanjurmarg,1BHK,25933.66,92.93,450,81,2023-08-01,11670147.0,501822.0,4.300048662626101,0.07236734376576481
Mumbai,Kanjurmarg,1BHK,26044.05,93.32,450,63,2023-09-01,11719822.5,503928.0,4.299792083028561,0.07089593817730111
Mumbai,Kanjurmarg,1BHK,26309.8,94.28,450,72,2023-10-01,11839410.0,509112.0,4.300146713391968,0.07646124280461408
Mumbai,Kanjurmarg,1BHK,26421.51,94.68,450,54,2023-11-01,11889679.5,511272.0,4.300132732762056,0.07277305731374617
Mumbai,Kanjurmarg,1BHK,26576.22,95.23,450,86,2023-12-01,11959299.0,514242.0,4.299934302169383,0.06979923316124759
Mumbai,Kanjurmarg,1BHK,26835.78,96.16,450,100,2024-01-01,12076101.0,519264.0,4.299930913131647,0.0795865707920278
Mumbai,Kanjurmarg,1BHK,27015.48,96.81,450,76,2024-02-01,12156966.0,522774.0,4.300201217968365,0.08009686515601055
Mumbai,Kanjurmarg,1BHK,27222.64,97.55,450,75,2024-03-01,12250188.0,526770.0,4.30009727197656,0.0828046455053646
Mumbai,Kanjurmarg,1BHK,27519.57,98.61,450,133,2024-04-01,12383806.5,532494.0,4.2999218374415005,0.08797343595444662
Mumbai,Kanjurmarg,1BHK,27591.88,98.87,450,107,2024-05-01,12416346.0,533898.0,4.299960713079355,0.0902029085374576
Mumbai,Kanjurmarg,1BHK,27736.01,99.39,450,37,2024-06-01,12481204.5,536706.0,4.30011382314904,0.09419217551883952
Mumbai,Kanjurmarg,1BHK,27869.81,99.87,450,143,2024-07-01,12541414.5,539298.0,4.300136958235452,0.08856410112192781
Mumbai,Kanjurmarg,1BHK,27850.63,99.8,450,108,2024-08-01,12532783.5,538920.0,4.300082260257668,0.0739182205674016
Mumbai,Kanjurmarg,1BHK,27983.48,100.27,450,93,2024-09-01,12592566.0,541458.0,4.2998226096253935,0.07446729675300112
Mumbai,Kanjurmarg,1BHK,28167.44,100.93,450,124,2024-10-01,12675348.0,545022.0,4.299858276080467,0.07060639001436719
Mumbai,Kanjurmarg,1BHK,28333.37,101.53,450,43,2024-11-01,12750016.5,548262.0,4.300088552826579,0.07235998245369024
Mumbai,Kanjurmarg,1BHK,28550.05,102.3,450,103,2024-12-01,12847522.5,552420.0,4.2998173383234,0.0742705320771726
Mumbai,Kanjurmarg,1BHK,28887.98,103.52,450,44,2025-01-01,12999591.0,559008.0,4.300196829269474,0.07647253033077495
Mumbai,Kanjurmarg,1BHK,29101.97,104.28,450,43,2025-02-01,13095886.5,563112.0,4.299915091658743,0.07723312708121433
Mumbai,Kanjurmarg,1BHK,29195.4,104.62,450,38,2025-03-01,13137930.0,564948.0,4.30012947245114,0.07246762253771144
Mumbai,Kanjurmarg,1BHK,29409.2,105.38,450,49,2025-04-01,13234140.0,569052.0,4.299878949444392,0.06866495370385506
Mumbai,Kanjurmarg,1BHK,29468.95,105.6,450,78,2025-05-01,13261027.5,570240.0,4.300119278087614,0.06802979717221147
Mumbai,Kanjurmarg,1BHK,29621.74,106.14,450,86,2025-06-01,13329783.0,573156.0,4.299814933221343,0.06798851024354269
Mumbai,Kanjurmarg,1BHK,29971.16,107.4,450,37,2025-07-01,13487022.0,579960.0,4.300133862019355,0.07539879173916142
Mumbai,Kanjurmarg,1BHK,30045.4,107.66,450,96,2025-08-01,13520430.0,581364.0,4.299892828852337,0.07880503959874519
Mumbai,Kanjurmarg,1BHK,30324.52,108.66,450,84,2025-09-01,13646034.0,586764.0,4.299886692353251,0.08365792960703966
Mumbai,Kanjurmarg,1BHK,30506.0,109.31,450,83,2025-10-01,13727700.0,590274.0,4.299875434340785,0.08302351935426167
Mumbai,Kanjurmarg,1BHK,30773.76,110.27,450,46,2025-11-01,13848192.0,595458.0,4.299897055153481,0.08613130030067029
Mumbai,Kanjurmarg,1BHK,30939.04,110.86,450,77,2025-12-01,13922568.0,598644.0,4.29981020742725,0.08367726151092558
Mumbai,Kanjurmarg,1BHK,31192.46,111.77,450,43,2026-01-01,14036607.0,603558.0,4.299885292791912,0.07977297131886685
Mumbai,Kanjurmarg,1BHK,31419.08,112.59,450,40,2026-02-01,14138586.0,607986.0,4.300189566339943,0.079620383087468
Mumbai,Kanjurmarg,1BHK,31734.94,113.72,450,49,2026-03-01,14280723.0,614088.0,4.300118418374196,0.08698425094364182
Mumbai,Kanjurmarg,1BHK,32011.63,114.71,450,83,2026-04-01,14405233.5,619434.0,4.300062196145588,0.08849033635733039
Mumbai,Kanjurmarg,1BHK,32139.76,115.17,450,126,2026-05-01,14462892.0,621918.0,4.3000943379788765,0.09063132551380337
Mumbai,Kanjurmarg,1BHK,32319.38,115.81,450,59,2026-06-01,14543721.0,625374.0,4.299958724455729,0.09106959955762228
Mumbai,Kanjurmarg,1BHK,32546.41,116.62,450,51,2026-07-01,14645884.5,629748.0,4.2998290748503445,0.0859242685301469
Mumbai,Kanjurmarg,1BHK,32818.25,117.6,450,43,2026-08-01,14768212.5,635040.0,4.300046468047504,0.09228866981301631
Mumbai,Kanjurmarg,1BHK,32915.61,117.95,450,118,2026-09-01,14812024.5,636930.0,4.300087405337467,0.08544537555746956
Mumbai,Kanjurmarg,1BHK,33205.96,118.99,450,56,2026-10-01,14942682.0,642546.0,4.3000714329596255,0.0885058676981576
Mumbai,Kanjurmarg,1BHK,33331.2,119.44,450,100,2026-11-01,14999039.999999998,644976.0,4.300115207373272,0.08310456700773639
Mumbai,Kanjurmarg,1BHK,33738.49,120.9,450,149,2026-12-01,15182320.5,652860.0,4.300133171342286,0.09048276869611982
Mumbai,Kanjurmarg,1BHK,33827.43,121.21,450,116,2027-01-01,15222343.5,654534.0,4.299824136802589,0.08447458135716146
Mumbai,Kanjurmarg,1BHK,33960.18,121.69,450,37,2027-02-01,15282081.0,657126.0,4.299977208601368,0.0808776068554522
Mumbai,Kanjurmarg,1BHK,33995.28,121.82,450,87,2027-03-01,15297876.0,657828.0,4.300126370484373,0.07122559551081542
Mumbai,Kanjurmarg,1BHK,34251.23,122.73,450,125,2027-04-01,15413053.500000002,662742.0,4.299874778219643,0.06996207315903624
Mumbai,Kanjurmarg,1BHK,34523.58,123.71,450,31,2027-05-01,15535611.0,668034.0,4.3000175532201474,0.0741704356224191
Mumbai,Kanjurmarg,1BHK,34606.13,124.01,450,124,2027-06-01,15572758.499999998,669654.0,4.300163005802729,0.07075476076583143
Mumbai,Kanjurmarg,1BHK,34716.05,124.4,450,49,2027-07-01,15622222.500000002,671760.0,4.300028373043592,0.06666295914050124
Mumbai,Kanjurmarg,1BHK,35020.14,125.49,450,58,2027-08-01,15759063.0,677646.0,4.3000399198861,0.06709346171718478
Mumbai,Kanjurmarg,1BHK,35363.21,126.72,450,35,2027-09-01,15913444.5,684288.0,4.300062126713044,0.07435985539991496
Mumbai,Kanjurmarg,1BHK,35632.66,127.68,450,91,2027-10-01,16034697.000000002,689472.0,4.29987545134155,0.07308025426760745
Mumbai,Kanjurmarg,1BHK,35801.19,128.29,450,117,2027-11-01,16110535.500000002,692766.0,4.300080528049486,0.07410444268433203
Mumbai,Kanjurmarg,1BHK,35928.87,128.75,450,105,2027-12-01,16167991.500000002,695250.0,4.300163072203495,0.0649222890532446
Mumbai,Kanjurmarg,1BHK,36064.99,129.23,450,109,2028-01-01,16229245.5,697841.9999999999,4.299904145266641,0.0661463197174601
Mumbai,Kanjurmarg,1BHK,36430.44,130.54,450,97,2028-02-01,16393698.000000002,704916.0,4.299920615836646,0.07273989713835438
Mumbai,Kanjurmarg,1BHK,36692.69,131.48,450,92,2028-03-01,16511710.500000002,709991.9999999999,4.299930040561212,0.07934660341082655
Mumbai,Kanjurmarg,1BHK,36981.03,132.52,450,47,2028-04-01,16641463.5,715608.0000000001,4.300150644803566,0.07969932758619169
Mumbai,Kanjurmarg,1BHK,37299.33,133.66,450,135,2028-05-01,16784698.5,721764.0,4.3001308602594195,0.08040156901456919
Mumbai,Kanjurmarg,1BHK,37511.23,134.42,450,112,2028-06-01,16880053.5,725867.9999999999,4.300152247740209,0.08394755495630424
Mumbai,Kanjurmarg,1BHK,37686.88,135.04,450,117,2028-07-01,16959096.0,729216.0,4.299851831724992,0.08557511583259014
Mumbai,Kanjurmarg,1BHK,37790.52,135.42,450,131,2028-08-01,17005734.0,731267.9999999999,4.300126063361922,0.07910819317112949
Mumbai,Kanjurmarg,1BHK,38085.5,136.47,450,117,2028-09-01,17138475.0,736938.0,4.299904163001667,0.07698085100306229
Mumbai,Kanjurmarg,1BHK,38382.97,137.54,450,65,2028-10-01,17272336.5,742716.0,4.300032019408608,0.07718508806246849
Mumbai,Kanjurmarg,1BHK,38547.32,138.13,450,129,2028-11-01,17346294.0,745902.0,4.300065477963189,0.07670499220835958
Mumbai,Kanjurmarg,1BHK,38856.24,139.23,450,138,2028-12-01,17485308.0,751841.9999999999,4.29984990827728,0.08147681794612516
Mumbai,Kanjurmarg,1BHK,39101.66,140.11,450,114,2029-01-01,17595747.0,756594.0000000001,4.299868598929049,0.08419994016357712
Mumbai,Kanjurmarg,1BHK,39482.17,141.48,450,69,2029-02-01,17766976.5,763991.9999999999,4.30006760013444,0.08376868355144751
Mumbai,Kanjurmarg,1BHK,39811.9,142.66,450,60,2029-03-01,17915355.0,770364.0,4.3000208480378985,0.08500903040905428
Mumbai,Kanjurmarg,1BHK,40102.74,143.7,450,120,2029-04-01,18046233.0,775979.9999999999,4.299955564133522,0.08441381973406359
Mumbai,Kanjurmarg,1BHK,40328.19,144.51,450,76,2029-05-01,18147685.5,780353.9999999999,4.300019415699043,0.08120413959178352
Mumbai,Kanjurmarg,1BHK,40322.28,144.49,450,56,2029-06-01,18145026.0,780246.0000000001,4.300054461206063,0.07493889163325207
Mumbai,Kanjurmarg,1BHK,40857.21,146.41,450,148,2029-07-01,18385744.5,790614.0,4.300146779479069,0.08412290961735236
Mumbai,Kanjurmarg,1BHK,41014.3,146.97,450,134,2029-08-01,18456435.0,793638.0,4.300061198167469,0.08530657953370335
Mumbai,Kanjurmarg,1BHK,41470.13,148.6,450,39,2029-09-01,18661558.5,802440.0,4.299962406676806,0.08886925470323348
Mumbai,Kanjurmarg,1BHK,41812.46,149.83,450,94,2029-10-01,18815607.0,809082.0,4.300057925316999,0.08934926088314676
Mumbai,Kanjurmarg,1BHK,42054.11,150.69,450,107,2029-11-01,18924349.5,813726.0,4.299888881253223,0.09097363967196692
Mumbai,Kanjurmarg,1BHK,42174.39,151.12,450,126,2029-12-01,18978475.5,816048.0,4.299860650029555,0.0853955503671997
Mumbai,Kanjurmarg,1BHK,42320.87,151.65,450,149,2030-01-01,19044391.5,818910.0,4.3000061199119965,0.08232924126494878
Mumbai,Kanjurmarg,1BHK,42646.28,152.82,450,60,2030-02-01,19190826.0,825228.0,4.300117149725604,0.08014022532196186
Mumbai,Kanjurmarg,1BHK,42819.33,153.44,450,66,2030-03-01,19268698.5,828576.0,4.300113990573883,0.07554098146534072
Mumbai,Kanjurmarg,1BHK,42964.71,153.96,450,102,2030-04-01,19334119.5,831384.0,4.3000872111088375,0.07136594656624462
Mumbai,Kanjurmarg,1BHK,43182.1,154.74,450,112,2030-05-01,19431945.0,835596.0,4.300115093985703,0.07076712344392333
Mumbai,Kanjurmarg,1BHK,43450.79,155.7,450,70,2030-06-01,19552855.5,840780.0,4.300036892309668,0.07758762649334328
Mumbai,Kanjurmarg,1BHK,43527.11,155.97,450,113,2030-07-01,19587199.5,842238.0,4.299940887414763,0.0653470954086195
Mumbai,Kanjurmarg,1BHK,43874.88,157.22,450,33,2030-08-01,19743696.0,848988.0,4.3000459488436205,0.06974591788717577
Mumbai,Kanjurmarg,1BHK,43983.6,157.61,450,107,2030-09-01,19792620.0,851094.0,4.30005729408234,0.06060916616369427
Mumbai,Kanjurmarg,1BHK,44108.15,158.05,450,41,2030-10-01,19848667.5,853470.0,4.299885622044906,0.05490444714326781
Mumbai,Kanjurmarg,1BHK,44432.23,159.22,450,41,2030-11-01,19994503.5,859788.0,4.300121780968455,0.056549050734874706
Mumbai,Kanjurmarg,1BHK,44667.7,160.06,450,37,2030-12-01,20100465.0,864324.0,4.300019924912185,0.05911905305565757
Mumbai,Kanjurmarg,1BHK,45185.34,161.91,450,37,2031-01-01,20333403.0,874314.0,4.299890185622151,0.06768457264701766
Mumbai,Kanjurmarg,1BHK,45366.18,162.56,450,134,2031-02-01,20414781.0,877824.0,4.2999432616984725,0.06377813023785439
Mumbai,Kanjurmarg,1BHK,45771.18,164.01,450,48,2031-03-01,20597031.0,885654.0,4.299910992025987,0.06893732340043623
Mumbai,Kanjurmarg,1BHK,46100.72,165.19,450,46,2031-04-01,20745324.0,892026.0,4.2998894594270975,0.07299036814166793
Mumbai,Kanjurmarg,1BHK,46187.46,165.51,450,145,2031-05-01,20784357.0,893754.0,4.300128216619836,0.06959735631199049
Mumbai,Kanjurmarg,1BHK,46365.19,166.14,450,58,2031-06-01,20864335.5,897156.0,4.299950027164776,0.06707357909948253
Mumbai,Kanjurmarg,1BHK,46645.83,167.15,450,127,2031-07-01,20990623.5,902610.0,4.300062835198774,0.07165005900920152
Mumbai,Kanjurmarg,1BHK,46635.75,167.11,450,120,2031-08-01,20986087.5,902394.0,4.299963011209211,0.06292598407106764
Mumbai,Kanjurmarg,1BHK,46918.97,168.13,450,66,2031-09-01,21113536.5,907902.0,4.30009439678663,0.06673782955465235
Mumbai,Kanjurmarg,1BHK,47202.81,169.14,450,132,2031-10-01,21241264.5,913356.0,4.29991350091234,0.07016072993313016
Mumbai,Kanjurmarg,1BHK,47789.99,171.25,450,140,2031-11-01,21505495.5,924750.0,4.300063674422196,0.07557036862655764
Mumbai,Kanjurmarg,1BHK,48288.11,173.03,450,130,2031-12-01,21729649.5,934362.0,4.299940502951969,0.08105208013844467
Mumbai,Kanjurmarg,1BHK,48722.39,174.59,450,127,2032-01-01,21925075.5,942786.0,4.300035363618246,0.07827870720901964
Mumbai,Kanjurmarg,1BHK,49161.42,176.16,450,143,2032-02-01,22122639.0,951264.0,4.299957161530322,0.0836579143317775
Mumbai,Kanjurmarg,1BHK,49485.34,177.32,450,102,2032-03-01,22268403.0,957528.0,4.299940143889079,0.08114625840976775
Mumbai,Kanjurmarg,1BHK,49641.31,177.88,450,120,2032-04-01,22338589.5,960552.0,4.2999671040107525,0.07680118661921109
Mumbai,Kanjurmarg,1BHK,49788.88,178.41,450,65,2032-05-01,22404996.0,963414.0,4.29999630439568,0.07797397821833019
Mumbai,Kanjurmarg,1BHK,49994.67,179.15,450,37,2032-06-01,22497601.5,967410.0,4.300058386223971,0.07828027880399047
Mumbai,Kanjurmarg,1BHK,50214.34,179.93,450,61,2032-07-01,22596453.0,971622.0,4.299887243365142,0.0765022296741209
Mumbai,Kanjurmarg,1BHK,50443.13,180.75,450,122,2032-08-01,22699408.5,976050.0,4.2998917791183855,0.08164080131658658
Mumbai,Kanjurmarg,1BHK,50664.12,181.55,450,33,2032-09-01,22798854.0,980370.0,4.300084556881675,0.07982165848909295
Mumbai,Kanjurmarg,1BHK,50869.75,182.28,450,148,2032-10-01,22891387.5,984312.0,4.299922842160616,0.07768478190175543
Mumbai,Kanjurmarg,1BHK,51308.09,183.85,450,124,2032-11-01,23088640.5,992790.0,4.299906700873098,0.07361583461306442
Mumbai,Kanjurmarg,1BHK,51736.46,185.39,450,131,2032-12-01,23281407.0,1001106.0,4.30002361970649,0.07141198941105786
Mumbai,Kanjurmarg,1BHK,51917.32,186.04,450,129,2033-01-01,23362794.0,1004616.0,4.300067877155446,0.06557416415738238
Mumbai,Kanjurmarg,1BHK,52225.31,187.14,450,94,2033-02-01,23501389.5,1010556.0,4.299984049879264,0.06232305738931054
Mumbai,Kanjurmarg,1BHK,52490.91,188.09,450,80,2033-03-01,23620909.5,1015686.0,4.299944504677096,0.0607365737004133
Mumbai,Kanjurmarg,1BHK,52840.3,189.34,450,129,2033-04-01,23778135.0,1022436.0,4.299899887018053,0.06444209469895146
Mumbai,Kanjurmarg,1BHK,53377.43,191.27,450,58,2033-05-01,24019843.5,1032858.0,4.300019689970087,0.07207533087709561
Mumbai,Kanjurmarg,1BHK,53364.26,191.22,450,130,2033-06-01,24013917.0,1032588.0,4.2999565626882115,0.06739898473177242
Mumbai,Kanjurmarg,1BHK,53697.25,192.42,450,33,2033-07-01,24163762.5,1039068.0,4.300108478553371,0.06936086384885276
Mumbai,Kanjurmarg,1BHK,54026.62,193.6,450,135,2033-08-01,24311979.0,1045440.0,4.300102430986798,0.0710401991311802
